id	poblacion	provincia	pregunta	ortografia	afi
265	Coruche	Santarém	Dar volteretas	dar cambalhotas	ˈdaɹ kɐ̃mbɐˈʎɔtɐ̥ʃ
265	Coruche	Santarém	Levadura	fermento	fe̥ɾiˈmẽntu̥
266	Montalvão	Portalegre	Guisantes	ervilhas	ʉɹˈviʎɐʃ
266	Montalvão	Portalegre	Mariquita	ribeirinha	rɨbeˈɾiɲɐ
266	Montalvão	Portalegre	Lagartija	sardanisca	sɐɹdɐˈniʃkɐ̥
266	Montalvão	Portalegre	Aguzanieves	arvela	aɹˈvɛlɐ
266	Montalvão	Portalegre	Jabalí	javardo	ʒɐˈvaɹd̥
266	Montalvão	Portalegre	Cadera	cadeira	kɐˈdeɾɐ
266	Montalvão	Portalegre	Cuna	canastra	kɐˈnaʃtɾ̥ɐ̥
266	Montalvão	Portalegre	Cuna	berço	ˈbəɹsʰ
266	Montalvão	Portalegre	Llevar a cuestas	levar às costas	lɨˈvaɹ aʃ ˈkɔʃtɐ̥ʃ
266	Montalvão	Portalegre	Dar volteretas	dá comédias	ˈda kʉˈmɛdjɐʃ
266	Montalvão	Portalegre	Levadura	crescente	ˈke̥ʃˈsɛ̃ntʰ
267	Belver de Gavião	Portalegre	Guisantes	ervilhas	ɨɹˈviʎɐʃ
267	Belver de Gavião	Portalegre	Mariquita	romãzinha	rumɐ̃ˈziɲɐ
267	Belver de Gavião	Portalegre	Lagartija	sardanica	sɐɹðɐˈnikɐ̥
267	Belver de Gavião	Portalegre	Aguzanieves	arvela	ɐruˈvɛʟɐ
267	Belver de Gavião	Portalegre	Jabalí	javardo	ʒɐˈvaɹðu
267	Belver de Gavião	Portalegre	Cadera	quadris	kwaˈðɾiʃ
267	Belver de Gavião	Portalegre	Cuna	berço	ˈbeɹsu̥
267	Belver de Gavião	Portalegre	Llevar a cuestas	levar às costas	lœˈvaɹ aʃ ˈkɔʃtɐʃ
267	Belver de Gavião	Portalegre	Dar volteretas	dar cambalhotas	ˈdaɹ kɐ̃mbɐˈʎɔtɐ̥ʃ
267	Belver de Gavião	Portalegre	Levadura	crecente	kɹɨˈsɛntɨ
268	Vale de Açor	Portalegre	Guisantes	ervilhas	iɹˈviʎɐʃ
268	Vale de Açor	Portalegre	Mariquita	romãzinha	rɨmɐ̃ˈziɲɐ
268	Vale de Açor	Portalegre	Lagartija	lagartuxa	lɐɣɐɹˈtuʃɐ̥
268	Vale de Açor	Portalegre	Aguzanieves	arvela	ɔɹˈvɛlɐ
268	Vale de Açor	Portalegre	Jabalí	javardo	ʒɐˈvaɹdu̥
268	Vale de Açor	Portalegre	Cadera	quadris	kɔˈðɾiʃ
268	Vale de Açor	Portalegre	Cuna	breço	ˈbɾesu̥
268	Vale de Açor	Portalegre	Llevar a cuestas	levar às cavalitas	lɨˈvaɹ aʃ kɐvɐˈlitɐ̥ʃ
268	Vale de Açor	Portalegre	Dar volteretas	dar cambalhotas	ˈdaɹ kɐ̃mbɐˈʎɔtɐ̥ʃ
268	Vale de Açor	Portalegre	Levadura	crescente	kɾɨʃˈsɛ̃nte̥
269	Reguengo	Portalegre	Guisantes	ervilhas	iɹˈviʎɐʃ
269	Reguengo	Portalegre	Mariquita	romeirinha	rɨmeˈɾiɲɐ
269	Reguengo	Portalegre	Lagartija	lagartuxa	lɐɣɐɹˈtʉʃɐ̥
269	Reguengo	Portalegre	Aguzanieves	arvela	ɐɾˈvɛlɐ
269	Reguengo	Portalegre	Jabalí	javardo	ʒɐˈvaɹðʉ
269	Reguengo	Portalegre	Cadera	cadeira	kɐˈðeɾɐ
269	Reguengo	Portalegre	Cuna	berço	ˈbøɹsu̥
269	Reguengo	Portalegre	Llevar a cuestas	levar às costas	lʉˈvaɹ aʃ ˈkɔʃtɐʃ
269	Reguengo	Portalegre	Dar volteretas	dar cambalhotas	ˈdaɹ kɐ̃mbɐˈʎɔtɐ̥ʃ
269	Reguengo	Portalegre	Levadura	fermento	fuɹˈmɛ̃ntu̥
270	Sousel	Portalegre	Guisantes	ervilhas	iɹˈviʎɐʃ
270	Sousel	Portalegre	Mariquita	romeirinha	rɨmɛˈɾiɲɐ
270	Sousel	Portalegre	Lagartija	lagartixa	lɐɣɐɹˈtiʃɐ
270	Sousel	Portalegre	Aguzanieves	arvela	aɹˈvɛlɐ
270	Sousel	Portalegre	Jabalí	javardo	ʒɐˈvaɹðʉ
270	Sousel	Portalegre	Cadera	quadris	kwɐˈðɾiʃ
270	Sousel	Portalegre	Cadera	ancas	ˈɐ̃ŋkɐʃ
270	Sousel	Portalegre	Cuna	berço	ˈbeɹsu̥
270	Sousel	Portalegre	Llevar a cuestas	levar às costas	lɨˈvaɹ aʃ ˈkɔʃtɐʃ
270	Sousel	Portalegre	Dar volteretas	dar potricas	ˈdaɹ pʉˈtɾikɐʃ
270	Sousel	Portalegre	Levadura	fermento	fuɹˈmɛ̃ntu̥
271	Campo Maior	Portalegre	Guisantes	ervilha	iɹˈviʎʝɐ
271	Campo Maior	Portalegre	Mariquita	romeira	rɨˈmeɾɐ
271	Campo Maior	Portalegre	Lagartija	lagartixa	lɐɹɣɐˈtiʃɐ̥
271	Campo Maior	Portalegre	Aguzanieves	arvela	aɹˈvɛlɐ
271	Campo Maior	Portalegre	Jabalí	javardo	ʒɐˈvaɹðɔ
271	Campo Maior	Portalegre	Cadera	quadril	kwɐˈðɾilɨ
271	Campo Maior	Portalegre	Cuna	berço	ˈbeɹso̥
271	Campo Maior	Portalegre	Llevar a cuestas	levar às costas	lɨˈvaɹ aʃ ˈkɔʃtɐ̥ʃ
271	Campo Maior	Portalegre	Dar volteretas	dar cambalhotas	ˈdaɹ kɐ̃mbɐˈʎɔtɐ̥ʃ
271	Campo Maior	Portalegre	Levadura	fermento	fuɹˈmẽnto
272	Sobreiro	Lisboa	Guisantes	ervilhas	iɹˈβiʎɐʃ
272	Sobreiro	Lisboa	Mariquita	joaninha	ʒʉɐˈniɲɐ
272	Sobreiro	Lisboa	Lagartija	lagartixo	lɐɣɐɹˈtiʃu̥
272	Sobreiro	Lisboa	Aguzanieves	arvela	aɹˈβɛlɐ
272	Sobreiro	Lisboa	Jabalí	porco-bravo	ˈpoɹku̥ ˈβɾaβʉ
272	Sobreiro	Lisboa	Cadera	encontros	ẽŋˈkõntɾ̥u̥ʃ
272	Sobreiro	Lisboa	Cuna	breço	ˈbɾesu̥
272	Sobreiro	Lisboa	Llevar a cuestas	levar às costas	lʉˈβaɹ aʃ ˈkɔʃtɐʃ
272	Sobreiro	Lisboa	Dar volteretas	dar cambalhotas	ˈdaɹ kɐβɐˈʎɔtɐʃ
272	Sobreiro	Lisboa	Levadura	fermento	fuɹˈmẽntu̥
273	Povos	Lisboa	Guisantes	ervilha	iɾˈviʎɐ
273	Povos	Lisboa	Mariquita	joaninha	ʒuɐˈnĩɲɐ̃
273	Povos	Lisboa	Lagartija	sardanita	sɐɾðɐ̃ˈnitɐ̥
273	Povos	Lisboa	Lagartija	lagartixa	lɐɣɐɾˈtiʃɐ̥
273	Povos	Lisboa	Aguzanieves	arvela	ɐɾˈvɛʟɐ
273	Povos	Lisboa	Jabalí	NA	NA
273	Povos	Lisboa	Cadera	quadril	kwɐˈðɾilɨ̥
273	Povos	Lisboa	Cuna	berço	ˈbeɹsu
273	Povos	Lisboa	Llevar a cuestas	levar às costas	lɨˈvaɾ ɐʃ ˈkwɔʃtɐ̥ʃ
273	Povos	Lisboa	Dar volteretas	dar cambalhotas	ˈdaɾ kɐmβɐˈʎɔtɐ̥ʃ
273	Povos	Lisboa	Levadura	fermento	fuɾˈmẽntu̥
274	Almargem	Lisboa	Guisantes	ervilhas	iɾˈviʎɐʃ
274	Almargem	Lisboa	Mariquita	bichinho-de-flor	b̥iˈʃĩɲ dɨ ˈfloɾɨ
274	Almargem	Lisboa	Lagartija	lagartixa	lɐɣɐɾˈtiʃɐ
274	Almargem	Lisboa	Aguzanieves	lavandeira	lɐvɐnˈdeɾɐ
274	Almargem	Lisboa	Jabalí	porco-bravo	ˈpoɾku ˈβɾaβu̥
274	Almargem	Lisboa	Cadera	quadril	kwɔˈðɾili
274	Almargem	Lisboa	Cuna	breço	ˈbɾesu̥
274	Almargem	Lisboa	Llevar a cuestas	levar às costas	lɨˈvaɹ ɐʃ ˈkwɑstɐ̥s
274	Almargem	Lisboa	Dar volteretas	ir ao pinerau	ˈiɾ ɔ pĩnɨɾˈɑw
274	Almargem	Lisboa	Levadura	fermento	fuɾˈmɛ̃ntu̥
275	Alcadibeche	Lisboa	Guisantes	ervilha	iɹˈviʎɐ
275	Alcadibeche	Lisboa	Mariquita	joaninha	ʒuɐˈnĩɲɐ
275	Alcadibeche	Lisboa	Lagartija	lagartixa	lɐɣɐɾˈtiʃɐ
275	Alcadibeche	Lisboa	Aguzanieves	arvela	ɐɾˈβɛlɐ
275	Alcadibeche	Lisboa	Jabalí	javali	rɐvɐˈlĩ
275	Alcadibeche	Lisboa	Cadera	quadril	kwɔˈðɾili
275	Alcadibeche	Lisboa	Cuna	berço	ˈbeɾsu̥
275	Alcadibeche	Lisboa	Llevar a cuestas	levar às costas	lœˈvaɹ ɐʃ ˈkwɔʃtɐʃ
275	Alcadibeche	Lisboa	Dar volteretas	dar cambalhotas	ˈdaɹ kɐ̃mbɐˈʎɔtɐʃ
275	Alcadibeche	Lisboa	Levadura	fermento	fuɾˈmɛ̃ntu
276	Moita	Setúbal	Guisantes	ervilhas	iɾˈviʎɐs
276	Moita	Setúbal	Mariquita	avoa	ɐˈβoɐ
276	Moita	Setúbal	Mariquita	borboleta	buɾβuˈletɐ̥
276	Moita	Setúbal	Lagartija	lagartixa	lɐɣɐɾˈtisɐ
276	Moita	Setúbal	Aguzanieves	arvela	ɐɾˈvɛlɐ
276	Moita	Setúbal	Jabalí	porco-bravo	ˈpoɾku̥ ˈβɾaβ̥u̥
276	Moita	Setúbal	Cadera	quadril	koˈðɾilɨ̥
276	Moita	Setúbal	Cuna	berço	ˈbeɹsu̥
276	Moita	Setúbal	Llevar a cuestas	às costas	ɐʃ ˈkɔʃtɐʃ
276	Moita	Setúbal	Dar volteretas	dar as cambalhotas	ˈdaɾ ɐʃ kɐ̃mbɐˈʎɔtɐʃ
276	Moita	Setúbal	Levadura	fermento	fɾɨˈmẽntu̥
277	Santana	Setúbal	Guisantes	ervilhas	iɹˈviʎɐʃ
277	Santana	Setúbal	Mariquita	joana avoa	ʒwˈɐn aˈβoɐ
277	Santana	Setúbal	Lagartija	lagartixa	lɐɣɐɹˈtiʃɐ
277	Santana	Setúbal	Aguzanieves	arvela	ɐɹˈvɛʟɐ
277	Santana	Setúbal	Jabalí	javali	ʒɐvɐˈlĩ
277	Santana	Setúbal	Jabalí	porco-bravo	ˈpoɹkʉ ˈbɹaβu
277	Santana	Setúbal	Cadera	quadril	kɔˈðɹili
277	Santana	Setúbal	Cuna	berço	ˈbeɹsʉ
277	Santana	Setúbal	Llevar a cuestas	levar às costas	lɨˈvaɹ aʃ ˈkɔʃtɐʃ
277	Santana	Setúbal	Dar volteretas	dar uma cambalhota	ˈdaɹ ˈumɐ kɐ̃mbɐˈʎɔtɐ
277	Santana	Setúbal	Levadura	fermento	fɨɹˈmẽntʉ
278	Grândola	Setúbal	Guisantes	ervilhas	oɹˈviʎɐʃ
278	Grândola	Setúbal	Mariquita	rainha	rɐˈiɲɐ
278	Grândola	Setúbal	Lagartija	lagartixo	lɐɣɐɹˈtiʃu̥
278	Grândola	Setúbal	Aguzanieves	arvela	aɹˈvɛlɐ
278	Grândola	Setúbal	Jabalí	javardo	ʒɐˈvaɹðʉ
278	Grândola	Setúbal	Cadera	quadris	koˈðɾiʒɨ
278	Grândola	Setúbal	Cuna	breço	ˈbɾesu̥
278	Grândola	Setúbal	Llevar a cuestas	levar às costas	lɨˈvaɹ aʃ ˈkɔʃtɐʃ
278	Grândola	Setúbal	Dar volteretas	dar pinos	ˈdaɹ ˈpinuʃ
278	Grândola	Setúbal	Dar volteretas	dar cambalhotas	ˈdaɹ kɐ̃mbɐˈʎɔtɐʃ
278	Grândola	Setúbal	Levadura	fermento	fuɹˈmẽntu̥
279	São Matias	Évora	Guisantes	ervilhas	eɹˈviʎɐʃ
279	São Matias	Évora	Mariquita	amor das flores	ɐˈmoɹ ðɐʃ ˈfloɾɨʃ
279	São Matias	Évora	Lagartija	lagartixa	lɐɣɐɹˈtiʃɐ
279	São Matias	Évora	Aguzanieves	arvela	aɹˈvɛlɐ
279	São Matias	Évora	Jabalí	porco-espinho	ˈpoɹk ɨʃˈpiɲʉ
279	São Matias	Évora	Jabalí	javardo	ʒɐˈvaɹðʉ
279	São Matias	Évora	Cadera	cadeiras	kɐˈðeɾɐʃ
279	São Matias	Évora	Cadera	quadril	kwɔˈðɾili
279	São Matias	Évora	Cuna	breço	ˈbɾesu̥
279	São Matias	Évora	Llevar a cuestas	levar às costas	lʉˈvaɹ aʃ ˈkɔʃtɐʃ
279	São Matias	Évora	Dar volteretas	dar cambalhotas	ˈdaɹ kɐ̃mbɐˈʎɔtɐʃ
279	São Matias	Évora	Levadura	fermento	fuɹˈmẽntu̥
280	Alandroal	Évora	Guisantes	ervilhas	iɹˈviʎɐʃ
280	Alandroal	Évora	Mariquita	boa-nova	ˈboɐ ˈnɔvɐ
280	Alandroal	Évora	Lagartija	lagartixa	lɐɣɐɹˈtiʃɐ
280	Alandroal	Évora	Aguzanieves	arvela	aɹˈvɛlɐ
280	Alandroal	Évora	Jabalí	javardo	ʒɐˈvaɹdʉ
280	Alandroal	Évora	Cadera	quadril	kwɐˈðɾili
280	Alandroal	Évora	Cuna	berço	ˈbeɹsu̥
280	Alandroal	Évora	Llevar a cuestas	levar às costas	lʉˈvaɹ aʃ ˈkɔʃtɐʃ
280	Alandroal	Évora	Dar volteretas	dar peças	ˈdaɹ ˈpɛsɐʃ
280	Alandroal	Évora	Dar volteretas	dar cambalhotas	ˈdaɹ kɐ̃mbɐˈʎɔtɐʃ
280	Alandroal	Évora	Levadura	fermento	fuɹˈmɛ̃ntu̥
281	Barrancos	Beja	Guisantes	ervilha	ɨɹˈviʎɐ
281	Barrancos	Beja	Mariquita	sampedro	sãmˈpeðɾʉ
281	Barrancos	Beja	Lagartija	lagartixa	lɐɣɐɹˈtiʃɐ
281	Barrancos	Beja	Aguzanieves	arvela	aɹˈvelɐ
281	Barrancos	Beja	Jabalí	javali	zɐbɐˈlĩ
281	Barrancos	Beja	Cadera	quadril	kwaˈðɾi
281	Barrancos	Beja	Cuna	breço	ˈbɾesu
281	Barrancos	Beja	Llevar a cuestas	levar às costas	leˈβaɹ ah ˈkɔʃtɐ
281	Barrancos	Beja	Dar volteretas	dar tomba la vaca	ˈdaɹ ˈtũmbɐ lɐ ˈbakɐ
281	Barrancos	Beja	Levadura	fermento	fuɹˈmẽntu
282	Moura	Beja	Guisantes	ervilhas	eɹˈviʎɐʃ
282	Moura	Beja	Mariquita	joaninha	ʒʉɐˈniɲɐ
282	Moura	Beja	Lagartija	lagartixa	lɐɣɐɹˈtiʃɐ
